drug,gene,metric,spearman_r,spearman_p,pearson_r,pearson_p,n_cell_lines
KPT-276,ERBB2,ic50,-0.00019017665141110262,0.9967757768634237,0.058702263904017726,0.211879507732708,478
KPT-276,ERBB2,auc,0.03646202960367912,0.4264073946865243,0.04332193742582367,0.3445973235139941,478
G-1,CRP,ic50,-0.041609363099069284,0.4471355401864947,-0.03884217390246271,0.4779501568281114,467
G-1,CRP,auc,0.08254880425026066,0.07472369485038155,0.03165813064787031,0.4949382618665762,467
G-1,HNF1A,ic50,-0.01095656916185396,0.841406446263196,0.06420914045937294,0.2404757655766296,467
G-1,HNF1A,auc,0.05413401822204198,0.24298140428041792,0.009869093839794885,0.8315558662563335,467
G-1,MYC,ic50,-0.1278410987211323,0.019064879543853306,-0.015674408168576324,0.7746763001988402,467
G-1,MYC,auc,-0.05063151615041698,0.2748663005697101,-0.0013531050374058,0.9767349922299613,467
G-1,ERBB2,ic50,-0.11124126271364844,0.04156834719163185,-0.12883635343697752,0.018144148849169896,467
G-1,ERBB2,auc,0.0180838830842064,0.6966988080003321,0.04140889075400257,0.3719436543700649,467
LY456236,CRP,ic50,0.12462889426011625,0.00968352193208765,0.023905350119871348,0.6210663723497529,473
LY456236,CRP,auc,0.10641023135714041,0.020628169214704783,-0.01693921818496058,0.7132794629173298,473
LY456236,HNF1A,ic50,0.0561083367955466,0.24563569722765438,0.04550125927673913,0.34656381183678225,473
LY456236,HNF1A,auc,0.07425047322483826,0.10678900375458797,0.03678213448505756,0.4248054720102461,473
LY456236,MYC,ic50,-0.07824475964631074,0.10517218843821932,-0.09808301390863676,0.042065030564456506,473
LY456236,MYC,auc,-0.10385642245266183,0.02389190780002876,-0.1201869222740005,0.008884491209680595,473
LY456236,ERBB2,ic50,-0.06869678455035384,0.15500864961430608,0.005443582707025579,0.9103851179402114,473
LY456236,ERBB2,auc,-0.049090063255458005,0.28666966808539984,-0.028981895347576316,0.5294938105303192,473
GW-405833,CRP,ic50,-0.14694954559378134,0.1273086872791045,-0.19400871074169201,0.04323758244748735,457
GW-405833,CRP,auc,0.013330445965490115,0.7762536157118776,-0.07927163637517427,0.09052067709531057,457
GW-405833,HNF1A,ic50,-0.2027924477477677,0.034444190286704444,-0.10964889614807713,0.2563768718307303,457
GW-405833,HNF1A,auc,0.03358504026643791,0.473866663674054,0.019002489195539818,0.6853666076377317,457
GW-405833,MYC,ic50,0.06017584301954817,0.5342214548787069,0.006821338388428903,0.9438779763141955,457
GW-405833,MYC,auc,-0.004642852551509185,0.9211529087772029,-0.018304375973662745,0.6963414067592191,457
GW-405833,ERBB2,ic50,-0.06932245995345038,0.4738270710337383,-0.012287958691041705,0.8990861943515257,457
GW-405833,ERBB2,auc,-0.09011006115641691,0.054232472525794974,-0.04573160527064484,0.3293306142239434,457
CGS-15943,CRP,ic50,-0.11909521972330464,0.04849530887454955,-0.04200733394946712,0.4878414761251196,901
CGS-15943,CRP,auc,-0.06295200935716555,0.05891063361410424,-0.06965137997173268,0.03658739374978161,901
CGS-15943,HNF1A,ic50,-0.01193410693911566,0.8438194488744044,-0.02464180024606897,0.684126627179126,901
CGS-15943,HNF1A,auc,-0.08291759581397992,0.012783559621116504,-0.13130055560913442,7.722333376791976e-05,901
CGS-15943,MYC,ic50,0.06648244201638981,0.27190735699113716,0.01862591884380742,0.758466115967852,901
CGS-15943,MYC,auc,-0.017425911246341477,0.6014049343442373,-0.02570805076566902,0.44086936124695547,901
CGS-15943,ERBB2,ic50,-0.2446816045815207,4.1026764833945e-05,-0.09456094823519842,0.11770471941506087,901
CGS-15943,ERBB2,auc,-0.28122594696212433,7.69989994078485e-18,-0.23689581510546273,5.858590725527361e-13,901
WZ-4002,CRP,ic50,-0.02017970934721448,0.7817135791102479,0.008091684216041943,0.9115393977477025,461
WZ-4002,CRP,auc,0.04435347705288377,0.34201480879640145,-0.004953249226096957,0.9155326119988021,461
WZ-4002,HNF1A,ic50,-0.02874519353383982,0.6930345613700821,-0.04543293574265644,0.532564307385899,461
WZ-4002,HNF1A,auc,-0.09819318688135929,0.03505962039843638,-0.049392074291225094,0.2899370625204676,461
WZ-4002,MYC,ic50,-0.0272407131291675,0.7083505315022026,-0.08138273162846392,0.26305217291684896,461
WZ-4002,MYC,auc,-0.07316881004664555,0.11668538364602199,-0.05412125323411675,0.24615959710462193,461
WZ-4002,ERBB2,ic50,-0.04550165270737847,0.5319439689278077,0.02221568073041124,0.7603287899283881,461
WZ-4002,ERBB2,auc,-0.14141619271843459,0.0023392155783288466,-0.14931742927285702,0.0013029896581846345,461
PETCM,CRP,ic50,-0.012199535652092485,0.8325079109678744,-0.035136089352984026,0.5423451980957116,457
PETCM,CRP,auc,0.019282265542031583,0.6809866888957984,-0.048362511373897354,0.302238581480198,457
PETCM,HNF1A,ic50,0.02363692254343539,0.681951137586921,-0.009116191457946853,0.8744315929944231,457
PETCM,HNF1A,auc,0.07929798169600706,0.09041325054255306,-0.027143998267670985,0.562730959498686,457
PETCM,MYC,ic50,-0.05996163318237129,0.2981688890116255,-0.05281954999888445,0.35952849025855366,457
PETCM,MYC,auc,-0.05284516085169863,0.25957572287178,-0.10765919456148186,0.021341851625213102,457
PETCM,ERBB2,ic50,0.004402650088214631,0.9391644513067733,0.01563961038906818,0.7862922676713171,457
PETCM,ERBB2,auc,0.04442993812820743,0.3432972631727288,0.03845215377181571,0.4121789127244815,457
baicalein,CRP,ic50,-0.08854568000544095,0.38593354854302014,0.07922756666600221,0.43806211121466726,453
baicalein,CRP,auc,-0.03712279150168859,0.43057817286208955,0.008592637799311003,0.8552829240498359,453
baicalein,HNF1A,ic50,0.08472196373431136,0.4068575881320477,0.04133697300974356,0.6861116094741834,453
baicalein,HNF1A,auc,0.0578857825827247,0.21882575047741748,0.10343614384857584,0.02771203887068649,453
baicalein,MYC,ic50,0.06631919539983537,0.5164561683880086,0.0364087312021989,0.7218992845807385,453
baicalein,MYC,auc,0.028142484490775346,0.5502120889168254,0.06800889851849307,0.14841240751574994,453
baicalein,ERBB2,ic50,0.1860660833059792,0.06659750090551113,0.13517915703296213,0.18446370235670806,453
baicalein,ERBB2,auc,0.021290378734332094,0.651312679584465,0.014946379563100897,0.751050494143105,453
NSC-663284,CRP,ic50,-0.005861515308179812,0.9009893233208998,-0.02244420702495684,0.6337622747223756,476
NSC-663284,CRP,auc,0.02022674175126868,0.6598066181375084,-0.014864959779399178,0.7463315180239366,476
NSC-663284,HNF1A,ic50,-0.0664293692496859,0.15809065645596218,-0.03356346929474834,0.47610250540896154,476
NSC-663284,HNF1A,auc,-0.029840346673902066,0.5160330718583505,0.019077446126624487,0.6780217183480935,476
NSC-663284,MYC,ic50,-0.08093689135576196,0.08530368270693552,-0.03400722130295272,0.4702871902115431,476
NSC-663284,MYC,auc,-0.0574517633994956,0.21086607174927638,-0.009735527810815279,0.8322235117011992,476
NSC-663284,ERBB2,ic50,-0.06500679814590664,0.1672082346984721,-0.03541197422090019,0.45213844230806866,476
NSC-663284,ERBB2,auc,-0.06069844848722321,0.18616110441557326,-0.06313848109630768,0.16904785615746917,476
YM-201636,CRP,ic50,-0.005881591069219053,0.9134474643738356,-0.08111491008771238,0.13323749515508979,467
YM-201636,CRP,auc,-0.023989027458496025,0.6050916759767487,-0.08368509525000198,0.07079752763785387,467
YM-201636,HNF1A,ic50,-0.14080162545841962,0.008922341275929203,-0.13633776115241653,0.011363570475112328,467
YM-201636,HNF1A,auc,-0.10539024264338628,0.02274175559021038,-0.026138562899614172,0.5731342190652056,467
YM-201636,MYC,ic50,-0.10618714055649092,0.04908224445358727,-0.09206611049418306,0.08819824647921386,467
YM-201636,MYC,auc,-0.06998159269019981,0.13101434822746766,-0.01647096878151956,0.7225814833798022,467
YM-201636,ERBB2,ic50,-0.057807377133790895,0.28499806313847825,-0.04988031711741261,0.3563465693750594,467
YM-201636,ERBB2,auc,-0.04619421347554367,0.31919091210418643,0.049113526398721664,0.2895327626676034,467
acetylsalicylsalicylic-acid,CRP,ic50,0.02298474992542487,0.8469450694440497,-0.03332358882778903,0.7795692326831072,452
acetylsalicylsalicylic-acid,CRP,auc,0.012594596367697027,0.78944302966544,0.012534568424526008,0.7904231953341815,452
acetylsalicylsalicylic-acid,HNF1A,ic50,0.04849488094132591,0.6836930210349003,-0.05764961041207395,0.6280592550140793,452
acetylsalicylsalicylic-acid,HNF1A,auc,0.049853174879598845,0.29023058545184616,0.06194525563874534,0.1886476584811297,452
acetylsalicylsalicylic-acid,MYC,ic50,-0.12006448279144945,0.3116377171397221,-0.017934591736534035,0.8802908481549804,452
acetylsalicylsalicylic-acid,MYC,auc,0.032080817019632564,0.49629296385467747,0.011990824773980457,0.799316583629165,452
acetylsalicylsalicylic-acid,ERBB2,ic50,-0.06783033930797934,0.5685439348607889,0.08111667834009825,0.49509692114026843,452
acetylsalicylsalicylic-acid,ERBB2,auc,0.025888877381309676,0.583023962374967,0.036940410326255495,0.43335900377767156,452
NVP-BHG712,CRP,ic50,-0.036616670750107494,0.540291213348902,-0.067660103878675,0.2574419905191385,448
NVP-BHG712,CRP,auc,0.02826387810850336,0.5507200936952925,-0.05734141588370521,0.22578233233765554,448
NVP-BHG712,HNF1A,ic50,-0.2010606214098567,0.0006834548410141727,-0.20695135981466464,0.0004690951140838135,448
NVP-BHG712,HNF1A,auc,-0.14794314457080784,0.0016899800915488722,-0.0867262492351159,0.06665739280793992,448
NVP-BHG712,MYC,ic50,-0.08436059267857844,0.1576902285129043,-0.07775451792097184,0.19295310796755258,448
NVP-BHG712,MYC,auc,-0.11200211666834531,0.017716957550894204,-0.07739220207211556,0.10184750790278799,448
NVP-BHG712,ERBB2,ic50,-0.08890095850930838,0.13642941730146965,-0.013954903636698344,0.8155182356854782,448
NVP-BHG712,ERBB2,auc,-0.03549503195205396,0.4536008016466616,0.005591790545932261,0.9060469290974601,448
CHIR-98014,CRP,ic50,-0.28157408470080586,0.07450863623518234,-0.2644858693894237,0.09470807864743373,442
CHIR-98014,CRP,auc,-0.0825981322246372,0.08281631051797592,0.04539179405278407,0.34104815389896986,442
CHIR-98014,HNF1A,ic50,-0.05954915755037102,0.711503721860209,-0.17263481973740125,0.2804332956975838,442
CHIR-98014,HNF1A,auc,0.0014688441806034007,0.9754344228197581,-0.009871279248899618,0.8360495885581244,442
CHIR-98014,MYC,ic50,0.09600975925504038,0.550418737611051,0.09540170619213119,0.5529579481143936,442
CHIR-98014,MYC,auc,0.05960359739884904,0.2110594374606109,0.015866161749592933,0.7394035443675144,442
CHIR-98014,ERBB2,ic50,-0.14758668981673176,0.3571300493327818,-0.10971966508403519,0.4946774545446477,442
CHIR-98014,ERBB2,auc,-0.03963838266171912,0.4057950278423332,-0.052516446943266876,0.27057952755763953,442
mexeneone,CRP,ic50,0.499927752972588,0.09791088067826371,0.4666881507959717,0.12614548053503635,445
mexeneone,CRP,auc,-0.012546493072024276,0.791830362564793,-0.06924299941862022,0.14475095026678453,445
mexeneone,HNF1A,ic50,-0.1760607038009997,0.5841405301281157,0.16450495437217671,0.6094198859074726,445
mexeneone,HNF1A,auc,-0.0640970855087574,0.17710751687918652,-0.08674974835117669,0.06750621861726312,445
mexeneone,MYC,ic50,-0.04895104895104895,0.8799185788786748,-0.16504392981585192,0.6082317887455764,445
mexeneone,MYC,auc,-0.06827743376259389,0.15045067343793989,-0.07272993437726318,0.1255338379357107,445
mexeneone,ERBB2,ic50,-0.1188811188811189,0.712884219214772,-0.25891870386953636,0.4164438631245112,445
mexeneone,ERBB2,auc,-0.03784664443941452,0.42579047385493074,-0.04026271080188064,0.3968292957093968,445
IEM1754,CRP,ic50,0.07707107708504793,0.30930053197346524,-0.018298723841304817,0.8095160692850324,450
IEM1754,CRP,auc,0.00242766052334465,0.9590424049597381,-0.01803571524760418,0.7027861199925247,450
IEM1754,HNF1A,ic50,-0.003946711839794946,0.9585397200107453,0.21261946330502454,0.004610131229265977,450
IEM1754,HNF1A,auc,0.024733397326548837,0.6007687345531499,0.020493977919166365,0.6645939712473524,450
IEM1754,MYC,ic50,0.010921227496264915,0.8856123313808885,-0.03168284415154145,0.6763637544995157,450
IEM1754,MYC,auc,0.031984176900143345,0.49855004330067215,0.05409737405881133,0.2521157346311905,450
IEM1754,ERBB2,ic50,-0.08480102575705045,0.26313446449225936,0.006236495598252241,0.9345292504345959,450
IEM1754,ERBB2,auc,-0.06133775286930111,0.19402135868947853,0.004651369877315447,0.9216174123824571,450
LE-135,CRP,ic50,-0.020288706606665704,0.7381253199723578,-0.009968426067138669,0.8695291930816045,471
LE-135,CRP,auc,0.010252941536533545,0.8243688514942945,0.016972515094019258,0.7133249249424835,471
LE-135,HNF1A,ic50,0.054272098909875235,0.3708320801344405,-0.02548590252895775,0.6744808083381262,471
LE-135,HNF1A,auc,0.05983090990112942,0.19490882333529996,0.09829139790674674,0.03295174240307108,471
LE-135,MYC,ic50,-0.09974975349441342,0.09941103692362804,0.06870438856710419,0.2570460690687925,471
LE-135,MYC,auc,0.0020734528183396126,0.9642032305122261,-0.02742246592480803,0.5527346717082324,471
LE-135,ERBB2,ic50,-0.13754121979547917,0.02277805822097727,-0.07014238940129798,0.24719843289827315,471
LE-135,ERBB2,auc,0.04879143050956495,0.2906423725830339,0.02634923659003515,0.5683896348155031,471
4-iodo-6-phenylpyrimidine,CRP,auc,0.058061408247669144,0.22578313821689816,0.0270299400876303,0.5730718811918293,437
4-iodo-6-phenylpyrimidine,HNF1A,auc,-0.029839172224682662,0.5338588510463753,-0.013222832842561144,0.7828263929453196,437
4-iodo-6-phenylpyrimidine,MYC,auc,0.05299936507946514,0.2689293841676056,0.017595993645148494,0.7137599345296265,437
4-iodo-6-phenylpyrimidine,ERBB2,auc,-0.040306201223654886,0.4006218907380059,-0.006662562151077689,0.8895446165891185,437
NVP-AEW541,CRP,ic50,0.16814757683740328,0.12863508814559893,0.019699492726004617,0.8596919978115481,416
NVP-AEW541,CRP,auc,-0.04984008812160634,0.31052838790730003,0.059620086521912904,0.22496293046068244,416
NVP-AEW541,HNF1A,ic50,0.08232256392577504,0.45937448278675674,0.18459646449798436,0.09479288490338633,416
NVP-AEW541,HNF1A,auc,-0.009254231718686579,0.850730753483065,-0.031840854944943375,0.517218671564705,416
NVP-AEW541,MYC,ic50,-0.061710903312488366,0.5794314375941154,-0.023768861400379367,0.8311002252075508,416
NVP-AEW541,MYC,auc,0.09381636652637129,0.05588299029005529,0.07070049212925328,0.1500158184091045,416
NVP-AEW541,ERBB2,ic50,-0.08484199700308777,0.44570103483250284,0.042940310261588815,0.6999041667569533,416
NVP-AEW541,ERBB2,auc,0.033964491478589154,0.4896552063528438,0.002794328374270953,0.9546870212444585,416
RN-1734,CRP,ic50,0.059063442534129415,0.22487753713842248,0.017669905040853515,0.7167544229154149,466
RN-1734,CRP,auc,0.06717443459296783,0.14766237711456812,-0.03688565930602704,0.42697203474466844,466
RN-1734,HNF1A,ic50,0.08332487262456317,0.08658748128556121,-0.034813526555918455,0.47463691586585294,466
RN-1734,HNF1A,auc,0.09354814776892562,0.04354634956198595,-0.06827174475835433,0.14114416086149884,466
RN-1734,MYC,ic50,-0.05278032299912773,0.2782048035924337,-0.0267040498074922,0.583455340238357,466
RN-1734,MYC,auc,-0.048428598749461815,0.2968398166907889,-0.049061946910377595,0.2905599718487821,466
RN-1734,ERBB2,ic50,-0.07790852568674518,0.10917010214635149,-0.05896889706906324,0.22562188789052118,466
RN-1734,ERBB2,auc,-0.04624534913946694,0.3191764144738095,-0.04944077212445176,0.2868466920566414,466
trequinsin,CRP,ic50,-0.07015380299753148,0.6980586848393769,-0.10367933387422279,0.5658470904053324,449
trequinsin,CRP,auc,-0.05217893771714217,0.26988755317613466,0.03191541551821954,0.4999539262362419,449
trequinsin,HNF1A,ic50,0.14751544147484014,0.41265348841810584,0.4020779262762304,0.020364552262845035,449
trequinsin,HNF1A,auc,-0.0070171993433856186,0.8821224851288879,0.0739839316321716,0.11747334836777722,449
trequinsin,MYC,ic50,-0.06785893459317717,0.7074952957165577,-0.13105735621546866,0.4672366655352312,449
trequinsin,MYC,auc,-0.019748593285169525,0.6764301696672729,-0.0444998699552305,0.34682121758475476,449
trequinsin,ERBB2,ic50,-0.10696974911239752,0.5535126845735868,-0.057593914757410825,0.750212537543545,449
trequinsin,ERBB2,auc,-0.04461544034569876,0.3455690627233643,-0.07265223271900563,0.12424094518818538,449
"2,3-DCPE",CRP,ic50,0.07621903346403648,0.25170220311853136,0.08322956807758841,0.21056809434393534,461
"2,3-DCPE",CRP,auc,0.04985281166837353,0.2854557622696391,0.02964146128248416,0.525532226052733,461
"2,3-DCPE",HNF1A,ic50,-0.027059453367240492,0.6844358781286894,0.05104449515490608,0.443070320934102,461
"2,3-DCPE",HNF1A,auc,-0.02288277630401157,0.6241025143616059,0.04096078697608753,0.3802444189215417,461
"2,3-DCPE",MYC,ic50,-0.01840889888324367,0.7821917821845802,0.061021666631498536,0.35903907098331495,461
"2,3-DCPE",MYC,auc,-0.08110169570155276,0.08195280943425573,-0.07050905958103561,0.1306189649139014,461
"2,3-DCPE",ERBB2,ic50,0.008853625359395241,0.894229262799611,0.029579380229711127,0.6568392873514894,461
"2,3-DCPE",ERBB2,auc,0.08891068566703074,0.05644422577130787,0.13157727349326698,0.004658785258774351,461
CCT129202,CRP,ic50,-0.026452770334077145,0.6289786847609681,-0.10038199152470952,0.06608897070167874,473
CCT129202,CRP,auc,-0.014593231281981601,0.7515783248812917,-0.03597042377433546,0.4351038555562612,473
CCT129202,HNF1A,ic50,-0.02514555384791603,0.6460327122777909,-0.08702918680048166,0.11130631881771212,473
CCT129202,HNF1A,auc,-0.061718220580631845,0.18024249840977097,-0.020477659410435445,0.6568778483097312,473
CCT129202,MYC,ic50,-0.010148665509253764,0.8529626574948556,0.036080379443142435,0.5098223952047378,473
CCT129202,MYC,auc,-0.09752736181783125,0.03396178589140971,-0.10402385965954984,0.023665009929526696,473
CCT129202,ERBB2,ic50,-0.07782066516537728,0.15464349937404476,0.05299534928622368,0.33280400251089176,473
CCT129202,ERBB2,auc,-0.07048471087981646,0.12582142181449138,-0.025745432913684977,0.576477583240628,473
8-bromo-cGMP,CRP,ic50,0.31064509057897416,0.2415819664392051,-0.10325742224954848,0.7035405527311724,412
8-bromo-cGMP,CRP,auc,0.0020944508429045685,0.9661929080604763,0.023909935253297116,0.628447358471861,412
8-bromo-cGMP,HNF1A,ic50,0.056047441492692446,0.8366621075245624,-0.12274017421889485,0.6506538598114531,412
8-bromo-cGMP,HNF1A,auc,-0.006759232801194677,0.8912029795078638,-0.0237647788821902,0.6305344756171899,412
8-bromo-cGMP,MYC,ic50,-0.3,0.2589364525624988,-0.34611623577029926,0.18911707343653636,412
